AccountId,ParentAccountRef,Type,Code,Title,Title_En,IsActive,CashFlowCategory,OpeningBalance,BalanceType,HasBalanceTypeCheck,HasDL,HasCurrency,HasCurrencyConversion,HasTracking,HasTrackingCheck,Version,Creator,CreationDate,LastModifier,LastModificationDate,ShowInCompanyDashboard,ShowInAccountAnalysisReport
802,629,3,01,فروش داخلي محصولات,فروش داخلي محصولات,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
803,629,3,02,فروش خارجي محصولات,فروش خارجي محصولات,True,0,,2,False,False,True,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
804,629,3,03,فروش خدمات,فروش خدمات,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
805,630,3,01,برگشت از فروش  داخلي محصولات,برگشت از فروش  داخلي محصولات,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
806,630,3,02,برگشت از فروش  خارجي محصولات,برگشت از فروش  خارجي محصولات,True,0,,1,False,False,True,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
807,630,3,03,برگشت فروش خدمات,برگشت فروش خدمات,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
808,630,3,11,تخفيفات محصولات داخلي,تخفيفات محصولات داخلي,True,0,,1,False,False,False,False,True,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
809,630,3,12,تخفيفات محصولات خارجي,تخفيفات محصولات خارجي,True,0,,1,False,False,True,False,False,False,1,1,2024-03-03 12:01:37,1,2024-03-03 12:01:37,False,False
810,630,3,13,تخفيف فروش خدمات,تخفيف فروش خدمات,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
811,631,3,09,ساير هزينه‌ها و درآمدها,ساير هزينه‌ها و درآمدها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
812,605,3,06,اسناد واخواست شده,اسناد واخواست شده,True,0,,1,True,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
813,617,3,14,ساير حسابهاي پرداختني,ساير حسابهاي پرداختني,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
814,637,3,04,هزينه بازاريابي و پورسانت,هزينه بازاريابي و پورسانت,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
819,634,3,05,هزينه هدايا وكمكهاي بلاعوض,هزينه هدايا وكمكهاي بلاعوض,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
820,644,3,01,جاري شركاء,جاري شركاء,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
821,635,3,15,هزينه حمل و نقل داخلي,هزينه حمل و نقل داخلي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
822,608,3,06,واسط انتقالي بين انبارها,واسط انتقالي بين انبارها,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
825,608,3,04,موجودي محصول نيمه ساخته,موجودي محصول نيمه ساخته,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
826,634,3,06,هزينه ايمني و بهداشت,هزينه ايمني و بهداشت,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
827,634,3,07,هزينه بيمه مسئوليت مدني,هزينه بيمه مسئوليت مدني,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:38,1,2024-03-03 12:01:38,False,False
829,615,3,02,نرم افزارها,نرم افزارها,True,0,,1,False,False,False,False,False,False,2,1,2024-03-03 12:01:38,1,2024-03-03 12:19:12,False,False
830,635,3,17,هزينه شارژ شهرك صنعتي,هزينه شارژ شهرك صنعتي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:01:39,1,2024-03-03 12:01:39,False,False
834,620,3,03,ذخيره ساير هزينه ها,ذخيره ساير هزينه ها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
835,639,3,01,سود و زيان ناشي از تسعير ارز,سود و زيان ناشي از تسعير ارز,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
836,639,3,02,سود و زيان ناشي از فروش دارائيها,سود و زيان ناشي از فروش دارائيها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
837,639,3,03,سود و زيان ناشي از بيمه دارائيها,سود و زيان ناشي از بيمه دارائيها,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
838,639,3,07,تخفيفات نقدي خريد,تخفيفات نقدي خريد,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
839,639,3,06,تخفيفات نقدي فروش,تخفيفات نقدي فروش,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
840,639,3,04,زيان ناشي از اسقاط دارائيها,زيان ناشي از اسقاط دارائيها,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
843,643,3,03,دارايي هاي در دست تكميل ماشين آلات,دارايي هاي در دست تكميل ماشين آلات,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
844,639,3,08,كسر و اضافات انبار,كسر و اضافات انبار,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
845,639,3,05,زيان ناشي از حذف دارائيها,زيان ناشي از حذف دارائيها,True,0,,3,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
846,639,3,09,سود سپرده بانكي,سود سپرده بانكي,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
847,639,3,10,هزينه حسابداري و حسابرسي,هزينه حسابداري و حسابرسي,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:12:47,1,2024-03-03 12:12:47,False,False
848,620,3,02,ذخيره مرخصي استفاده‌ نشده,ذخيره مرخصي استفاده‌ نشده,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 12:19:50,1,2024-03-03 12:19:50,False,False
849,643,3,01,دارايي هاي در دست تكميل ساختمان,دارايي هاي در دست تكميل ساختمان,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:19:50,1,2024-03-03 12:19:50,False,False
850,643,3,02,دارايي هاي در دست تكميل تاسيسات,دارايي هاي در دست تكميل تاسيسات,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:19:51,1,2024-03-03 12:19:51,False,False
851,606,3,05,وديعه اجاره,وديعه اجاره,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:22:46,1,2024-03-03 12:22:46,False,False
852,465,2,15,پيمان در جريان پيشرفت,پيمان در جريان پيشرفت,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:28:27,1,2024-03-03 12:28:27,False,False
853,852,3,01,پيمان در جريان پيشرفت - مواد و مصالح,پيمان در جريان پيشرفت - مواد و مصالح,True,0,,1,False,True,False,False,False,False,2,1,2024-03-03 12:29:14,1,2024-03-03 12:29:16,False,False
854,852,3,02,پيمان در جريان پيشرفت - حقوق و دستمزد ,پيمان در جريان پيشرفت - حقوق و دستمزد ,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:29:52,1,2024-03-03 12:29:52,False,False
855,852,3,03,پيمان در جريان پيشرفت - سربار,پيمان در جريان پيشرفت - سربار,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:30:07,1,2024-03-03 12:30:07,False,False
857,471,2,11,مخارج پيمان,مخارج پيمان,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:32:19,1,2024-03-03 12:32:19,False,False
858,857,3,01,خريد اسناد مناقصه,خريد اسناد مناقصه,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:38:25,1,2024-03-03 12:38:25,False,False
859,857,3,02,كارمزد ضمانت نامه شركت در مناقصه,كارمزد ضمانت نامه شركت در مناقصه,True,0,,1,False,False,True,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
860,857,3,03,خريد سفته و ابطال تمبر شركت در مناقصه,خريد سفته و ابطال تمبر شركت در مناقصه,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
861,857,3,04,خدمات كارشناسي مناقصات,خدمات كارشناسي مناقصات,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
862,857,3,05,ساير مخارج شركت در مناقصه,ساير مخارج شركت در مناقصه,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
863,857,3,06,مخارج ضمانت نامه,مخارج ضمانت نامه,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
864,857,3,07,مخارج تامين مالي پيمان,مخارج تامين مالي پيمان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
865,857,3,08,ساير مخارج پيمان,ساير مخارج پيمان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
866,857,3,09,هزينه هاي بيمه پيمان,هزينه هاي بيمه پيمان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
867,857,3,10,هزينه شركت در مناقصه,هزينه شركت در مناقصه,True,0,,1,False,True,False,False,True,False,1,1,2024-03-03 12:38:27,1,2024-03-03 12:38:27,False,False
868,471,2,12,بهاي تمام شده پيمان,بهاي تمام شده پيمان,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 12:39:27,1,2024-03-03 12:39:27,False,False
869,868,3,01,بهاي تمام شده پيمان,بهاي تمام شده پيمان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 12:40:10,1,2024-03-03 12:40:10,False,False
872,618,3,02,پيش دريافت پيمان ها,پيش دريافت پيمان ها,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 13:00:46,1,2024-03-03 13:00:46,False,False
873,618,3,03,پيش دريافت مواد و مصالح پيمان ها,پيش دريافت مواد و مصالح پيمان ها,True,0,,2,False,True,False,False,False,False,1,1,2024-03-03 13:01:16,1,2024-03-03 13:01:16,False,False
874,470,2,13,درآمد پيمان,درآمد پيمان,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 13:06:14,1,2024-03-03 13:06:14,False,False
875,874,3,01,صورت وضعيت هاي تاييد شده,صورت وضعيت هاي تاييد شده,True,0,,2,False,False,False,False,False,False,2,1,2024-03-03 13:09:03,1,2024-03-03 13:25:43,False,False
876,874,3,02,تعديل صورت وضعيت هاي تاييد شده,تعديل صورت وضعيت هاي تاييد شده,True,0,,2,False,False,True,False,False,False,1,1,2024-03-03 13:09:03,1,2024-03-03 13:09:03,False,False
877,874,3,03,صورت وضعيت هاي در راه,صورت وضعيت هاي در راه,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 13:09:03,1,2024-03-03 13:09:03,False,False
878,874,3,04,درآمد هاي براوردي,درآمد هاي براوردي,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 13:09:03,1,2024-03-03 13:09:03,False,False
883,631,3,02,فروش اسناد مناقصه,فروش اسناد مناقصه,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 13:15:16,1,2024-03-03 13:15:16,False,False
884,631,3,03,سود سپرده هاي بانكي,سود سپرده هاي بانكي,True,0,,2,False,False,False,False,False,False,1,1,2024-03-03 13:15:32,1,2024-03-03 13:15:32,False,False
885,473,2,12,ساير هزينه هاي اداري و تشكيلاتي,ساير هزينه هاي اداري و تشكيلاتي,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 13:18:47,1,2024-03-03 13:18:47,False,False
886,885,3,01,هزينه ثبتي و حقوقي,هزينه ثبتي و حقوقي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:19:34,1,2024-03-03 13:19:34,False,False
887,885,3,02,هزينه حسابداري و حسابرسي,هزينه حسابداري و حسابرسي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:19:46,1,2024-03-03 13:19:46,False,False
888,885,3,03,ساير هزينه هاي اداري تشكيلاتي غيرعملياتي,ساير هزينه هاي اداري تشكيلاتي غيرعملياتي,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:19:57,1,2024-03-03 13:19:57,False,False
889,611,3,13,پيش پرداخت ماليات قراردادها,پيش پرداخت ماليات قراردادها,True,0,,1,False,False,False,False,False,False,1,1,2024-03-03 13:28:21,1,2024-03-03 13:28:21,False,False
890,611,3,14,پيش پرداخت به پيمانكاران جزء,پيش پرداخت به پيمانكاران جزء,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:29:25,1,2024-03-03 13:29:25,False,False
891,611,3,15,پيش پرداخت بيمه قراردادها,پيش پرداخت بيمه قراردادها,True,0,,1,True,True,False,False,False,False,1,1,2024-03-03 13:29:45,1,2024-03-03 13:29:45,False,False
892,611,3,16,پيش پرداخت قراردادها,پيش پرداخت قراردادها,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:29:58,1,2024-03-03 13:29:58,False,False
893,611,3,17,پيش پرداخت مصالح به پيمانكاران جزء,پيش پرداخت مصالح به پيمانكاران جزء,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:30:19,1,2024-03-03 13:30:19,False,False
894,605,3,07,خالص صورت وضعيت دريافتني,خالص صورت وضعيت دريافتني,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
895,605,3,08,علي الحساب پرداختي به پيمانكاران,علي الحساب پرداختي به پيمانكاران,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
896,605,3,09,علي الحساب پرداختي به فروشندگان,علي الحساب پرداختي به فروشندگان,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
897,605,3,10,علي الحساب پرداختي به ترخيص كاران,علي الحساب پرداختي به ترخيص كاران,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
898,605,3,11,علي الحساب پرداختي به ساير,علي الحساب پرداختي به ساير,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
899,605,3,13,طلب از پيمانكاران,طلب از پيمانكاران,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
900,605,3,14,طلب از كنسرسيوم,طلب از كنسرسيوم,True,0,,1,False,True,False,False,False,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
901,605,3,15,حسابهاي دريافتني از محل قراردادها,حسابهاي دريافتني از محل قراردادها,True,0,,1,False,True,False,False,True,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
902,605,3,16,مبلغ بازيافتني صورت وضعيتهاي در راه,مبلغ بازيافتني صورت وضعيتهاي در راه,True,0,,1,False,True,False,False,True,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
903,605,3,17,پيش پرداخت انجام شده به پيمانكاران,پيش پرداخت انجام شده به پيمانكاران,True,0,,1,False,True,False,False,True,False,1,1,2024-03-03 13:34:50,1,2024-03-03 13:34:50,False,False
908,617,3,15,ساير پرداختني پيك,ساير پرداختني پيك,True,0,,3,False,True,False,False,False,False,2,10,2026-04-18 14:32:12,10,2026-04-18 15:31:29,False,False
910,617,3,16,اجاره پرداختني,اجاره پرداختني,True,0,,3,False,True,False,False,False,False,1,10,2026-04-18 16:14:31,10,2026-04-18 16:14:31,False,False
911,639,3,11,هزينه درمان خانم غلامعليان,هزينه درمان خانم غلامعليان,True,0,,3,False,True,False,False,False,False,1,11,2026-04-19 16:59:46,11,2026-04-19 16:59:46,False,False
913,468,2,13,تسهيلات مالي كوتاه مدت,تسهيلات مالي كوتاه مدت,True,0,,2,False,False,False,False,False,False,2,10,2026-04-22 17:34:24,10,2026-04-22 17:34:44,False,False
914,913,3,01,وام پرداختني كوتاه مدت,وام پرداختني كوتاه مدت,True,0,,2,False,True,False,False,False,False,1,10,2026-04-22 17:36:27,10,2026-04-22 17:36:27,False,False
915,629,3,04,فروش مواد اوليه,فروش مواد اوليه,True,0,,2,False,False,False,False,False,False,1,13,2026-04-23 14:04:12,13,2026-04-23 14:04:12,False,False
916,630,3,04,برگشت از فروش مواد اوليه,برگشت از فروش مواد اوليه,True,0,,2,False,False,False,False,False,False,1,13,2026-04-23 14:06:19,13,2026-04-23 14:06:19,False,False
917,630,3,14,تخفيفات فروش مواد اوليه,تخفيفات فروش مواد اوليه,True,0,,2,False,False,False,False,False,False,1,13,2026-04-23 14:08:09,13,2026-04-23 14:08:09,False,False
918,641,3,06,چك هاي انتظامي پرداختي,چك هاي انتظامي پرداختي,True,0,,3,False,True,False,False,False,False,2,11,2026-05-16 15:47:19,11,2026-05-16 15:53:47,False,False
920,923,2,10,افتتاحيه,افتتاحيه,True,0,,3,False,False,False,False,False,False,1,10,2026-05-23 18:55:32,10,2026-05-23 18:55:32,False,False
923,-5,1,81,افتتاحيه,افتتاحيه,True,0,,1,False,False,False,False,False,False,1,10,2026-05-23 18:54:54,10,2026-05-23 18:54:54,False,False
925,920,3,10,افتتاحيه,افتتاحيه,True,0,,3,False,False,False,False,False,False,2,10,2026-05-23 18:56:49,10,2026-05-23 18:57:16,False,False
926,608,3,08,موجودي مواد اوليه فانتزي,موجودي مواد اوليه فانتزي,True,0,,1,False,False,False,False,False,False,1,10,2026-05-26 17:53:32,10,2026-05-26 17:53:32,False,False
927,608,3,09,موجودي محصول نيمه ساخته فانتزي,موجودي محصول نيمه ساخته فانتزي,True,0,,1,False,False,False,False,False,False,1,10,2026-05-26 17:54:22,10,2026-05-26 17:54:22,False,False
928,608,3,10,موجودي محصول فانتزي,موجودي محصول فانتزي,True,0,,1,False,False,False,False,False,False,1,10,2026-05-26 17:54:36,10,2026-05-26 17:54:36,False,False
929,629,3,05,فروش فانتزي,فروش فانتزي,True,0,,2,False,False,False,False,False,False,1,10,2026-05-26 17:55:55,10,2026-05-26 17:55:55,False,False
930,630,3,05,برگشت از فروش فانتزي,برگشت از فروش فانتزي,True,0,,2,False,False,False,False,False,False,1,10,2026-05-26 17:57:25,10,2026-05-26 17:57:25,False,False
931,630,3,15,تخفيفات فروش فانتزي,تخفيفات فروش فانتزي,True,0,,2,False,False,False,False,False,False,1,10,2026-05-26 17:57:56,10,2026-05-26 17:57:56,False,False
